name,phone,website,city,state,rating,reviews,quality_score
"U.Santini Moving & Storage","+1 347-826-4451","https://www.usantini.com/brooklyn/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DBrooklynGBP","Brooklyn","New York",4.9,213,1.0
"Move It Clean It Clear It  LLC","+1 203-217-2653","https://www.movecleanclear.com/","Watertown","Connecticut",5,179,1.0
"J&J Brothers","+1 203-537-7777","https://jj-bros.com/","Meriden","Connecticut",4.5,60,1.0
"Connecticut Junk Removal LLC","+1 203-866-1990","https://connecticutjunkremoval.com/","Stratford","Connecticut",5,147,1.0
"Haul It All Away Junk Removal LLC.","+1 203-982-6712","http://dannysjunkremovalllc.square.site/","Ansonia","Connecticut",4.8,58,1.0
"Bearicuda Bins","+1 877-232-7428","http://bearicuda.com/","Litchfield","Connecticut",4.9,52,1.0
"Hayes Services  LLC","+1 860-448-5364","https://hayesservicesct.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp%26utm_content%3Dwebsite","East Lyme","Connecticut",4.8,63,1.0
"Cirone Construction & Carting","+1 845-533-5262","https://www.cironeconstruction.com/","Brewster","New York",4.9,54,1.0
"413 Dumpster","+1 413-264-3867","https://www.413dumpster.com/","Granby","Massachusetts",5,1200,1.0
"Jansky Rubbish Removal Co.","+1 860-434-9271","http://www.janskysrubbish.com/","East Haddam","Connecticut",5,56,1.0
"Erikk's Hauling  Inc.","+1 914-908-0808","http://www.erikkshauling.com/","Bedford Hills","New York",4.9,78,1.0
"Hunters Service Pros","+1 203-906-4740","https://www.hunterspros.com/","North Haven","Connecticut",5,111,1.0
"Fowler's Auto - Belltown Recycling Center","+1 860-267-7140","http://fowlersautowrecking.com/","East Hampton","Connecticut",4.6,90,1.0
"Calamari Recycling Co. Inc Scrap Metal","+1 860-788-4447","https://calamarirecycling.com/%3Futm_campaign%3Dgmb%26y_source%3D1_mtuymjiyodctnze1lwxvy2f0aw9ulndlynnpdgu%253D","Essex","Connecticut",4.6,65,1.0
"Mid-Hudson Container","+1 845-204-8520","https://www.midhudsoncontainer.com/","Milton","New York",4.7,91,1.0
"Hoss Dumpster Rental","+1 253-553-2978","https://www.hossjunkremoval.com/","Tacoma","Washington",5,97,1.0
"Storage Rentals of America","+1 475-253-5155","https://www.sroa.com/find-storage/connecticut/waterbury/waterbury-west%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business","Waterbury","Connecticut",4.8,472,1.0
"Hudson Valley Mobile Dumpster Rentals & Junk Removal","+1 845-489-8694","https://hvmobiledumpsters.com/%3Futm_campaign%3Dgmb","Kingston","New York",4.9,64,1.0
"Dan's Cans","+1 203-823-5218","https://www.danscansdumpsterrental.com/","Shelton","Connecticut",5,63,1.0
"Grizzly Junk Pros","+1 203-219-8855","http://grizzlyjunkpros.com/","Stamford","Connecticut",4.9,108,1.0
"K & H Equipment Sales Rental Service","+1 860-564-1400","http://www.khconstructionllc.com/","Plainfield","Connecticut",4.7,163,1.0
"Benny's Dump Runs","+1 475-284-2645","http://bennysdumpruns.com/","Stratford","Connecticut",5,166,1.0
"SteelSTORED SHIPPING CONTAINERS","+1 203-705-8251","http://www.steelstored.com/","Stamford","Connecticut",5,69,1.0
"Heck Removal Services","+1 860-372-7900","http://www.heckremovalservices.com/","Berlin","Connecticut",4.8,134,1.0
"Manchester Recycling & Materials LLC","+1 860-791-4026","https://www.manchestermaterials.com/","Hartford","Connecticut",4.8,65,1.0
"Bin Drop Dumpster Rental","+1 201-566-7719","https://www.bindropdumpsters.com/","Carlstadt","New Jersey",4.7,147,1.0
"Delaware Dumpster Rentals","+1 302-463-9000","https://www.delawaredumpsterrentals.com/","Middletown","Delaware",5,169,1.0
"First State Waste","+1 302-376-1000","https://firststatewaste.com/","Middletown","Delaware",4.9,220,1.0
"Bold Services","+1 973-750-4333","http://www.bolddisposal.com/","East Orange","New Jersey",4.9,57,1.0
"Bin Busters","+1 302-499-4600","http://www.thebinbusters.com/","Milton","Delaware",5,298,1.0
"Action Environmental Services","+1 866-270-9900","https://actioncarting.com/","Teaneck","New Jersey",4.5,226,1.0
"Can-Man Dumpster Rentals","+1 302-287-2880","http://www.canmandumps.com/","Wilmington","Delaware",5,117,1.0
"Talkin Trash","+1 302-236-1919","http://talkintrashjunkremoval.com/","Laurel","Delaware",5,167,1.0
"The Moving General","+1 929-595-6608","https://themovingeneral.com/","Staten Island","New York",4.9,425,1.0
"Capital Waste Recycling Inc","+1 732-637-2222","http://capitalwastenj.com/","Matawan","New Jersey",4.9,144,1.0
"Home Wreckers Demolition & Dumpster Rentals","+1 443-397-5607","https://homewreckersdumpsters.com/","Parsonsburg","Maryland",5,63,1.0
"Tri-State Waste & Recycling  Inc.","+1 215-423-5200","https://tswaste.com/","Philadelphia","Pennsylvania",4.9,177,1.0
"Falgi Carting Inc","+1 732-271-4260","https://falgicartinginc.com/","Middlesex","New Jersey",4.6,52,1.0
"NJ Dumpster Rentals | Jersey Specialized Hauling","+1 732-251-5747","https://www.jerseyspecializedhauling.com/","Monroe Township","New Jersey",4.9,172,1.0
"Barten Bros Junk Removal  Demolition  Site Work  & Fencing","+1 732-903-2471","http://www.bartenbros.com/","Point Pleasant","New Jersey",5,1129,1.0
"Trash Panda Dumpsters  LLC","+1 443-960-2108","https://www.trashpandadumpster.com/","Bel Air","Maryland",5,339,1.0
"United Environmental Waste Services - Dumpster Rental","+1 856-753-4393","https://www.united-ews.com/","Berlin","New Jersey",5,86,1.0
"David Geppert Recycling Inc.","+1 215-278-8143","https://geppertrecycling.com/","Philadelphia","Pennsylvania",5,110,1.0
"ProGreen Management LLC","+1 732-210-2664","https://progreenmgmt.com/","Jamesburg","New Jersey",4.8,77,1.0
"Pyle Hauling & Junk Removal LLC","+1 302-750-7227","https://www.pyledejunk.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile","Newark","Delaware",4.9,213,1.0
"Bluerock Junk Removal Services","+1 732-510-5865","http://732510junk.com/","Morganville","New Jersey",4.9,62,1.0
"Clear Definition Auto Body & Paintless Dent Repair","+1 302-503-7560","http://cleardefautobody.com/","Milford","Delaware",5,244,1.0
"Seagull Disposal","+1 443-880-0809","https://www.seagulldisposal.com/","Salisbury","Maryland",4.9,294,1.0
"ACE Roll Off  LLC","+1 410-216-4757","https://www.acerolloff.com/","Baltimore","Maryland",4.9,553,1.0
"86 Dumpster","+1 443-671-1850","https://www.86dumpster.com/","White Marsh","Maryland",5,173,1.0
"Guma Roll Off Containers and Dumpster Rental NYC","+1 718-808-8194","https://www.gumacontainers.com/","Brooklyn","New York",4.5,108,1.0
"Westphal Waste Services","+1 201-784-2222","https://www.westphalwasteservices.com/","Ridgefield Park","New Jersey",5,400,1.0
"Prendeville Disposal","+1 973-635-8815","http://prendevilledisposal.com/","Chatham","New Jersey",5,66,1.0
"Roll Off On The Go Rentals","+1 301-798-6777","http://www.rolloffonthegorentals.com/","Silver Spring","Maryland",5,99,1.0
"Mikula Contracting","+1 973-772-1684","https://mikulainc.com/","Clifton","New Jersey",4.8,57,1.0
"Ortiz Pro Wash","+1 302-899-7719","https://ortizprowash.com/","Georgetown","Delaware",4.9,417,1.0
"Enviro-Master of Delaware","+1 302-257-3898","https://enviro-master.com/commercial-cleaning-locations/delaware/%3Futm_source%3Dgbp%26utm_medium%3Dorganic","Dover","Delaware",5,73,1.0
"UNITS Moving and Portable Storage of Greater Philadelphia and Delaware","+1 267-710-7282","https://unitsstorage.com/greater-philadelphia-delaware/","New Castle","Delaware",5,133,1.0
"PuroClean of Rahway","+1 732-454-7774","https://www.puroclean.com/rahway-nj-puroclean-rahway","Rahway","New Jersey",5,147,1.0
"Home to Home Construction LLC","+1 862-241-3516","https://www.hometoroofing.com/","Garfield","New Jersey",4.9,94,1.0
"Dior Construction","+1 866-954-3975","https://www.diorconstruction.com/%3Futm_campaign%3Dgmb","Bergenfield","New Jersey",4.7,274,1.0
"The Junk Pros Corporation","+1 877-258-6577","https://thejunkpros.com/","New York","New York",5,124,1.0
"Malibu Dumpsters LLC","+1 518-925-7286","https://malibudumpsters.com/","Schenectady","New York",5,138,1.0
"Stuff Haulers  LLC","+1 202-630-7271","http://www.stuffhaulers.com/","Washington","District Of Columbia",5,92,1.0
"EFT Cleanouts and Junk Removal","+1 201-972-0949","https://eftjunkremovalnj.com/","West New York","New Jersey",4.9,50,1.0
"Javis Dumpster Rental Orlando","+1 407-830-9810","https://javisdumpsterrental.com/","Orlando","Florida",4.9,327,1.0
"Bin There Dump That Dumpster Rental","+1 321-405-2838","https://www.orlandodumpsterrental.net/","Orlando","Florida",5,105,1.0
"Bin There Dump That Tampa - Dumpster Rental","+1 813-302-1717","https://www.tampabtdt.com/tampa-dumpster-rental/","Tampa","Florida",5,363,1.0
"Dumpster Drop Dumpster Rental","+1 407-214-4141","https://dumpsterdrop.co/","Orlando","Florida",5,72,1.0
"Griffin Waste Services Tampa Bay - Dumpster Rental","+1 813-831-5865","https://griffindumpsterrental.com/","Tampa","Florida",4.9,64,1.0
"Dump Dynasty-Dumpsters","+1 813-444-6033","http://www.dumpdynastydumpsters.com/","Tampa","Florida",5,51,1.0
"Fast Dumpster Rental Jacksonville","+1 904-459-2150","https://fastdumpsterrentaljacksonville.com/","Jacksonville","Florida",5,56,1.0
"Orlando Dumpster Rentals","+1 407-729-9291","https://orlandodumpstersrentals.com/%3Futm_source%3Domg-gbp%26utm_medium%3Dwebclick","Orlando","Florida",4.9,74,1.0
"Precision Disposal of South Florida","+1 772-281-5027","https://www.treasurecoastdumpsterrental.com/","Port St. Lucie","Florida",4.9,139,1.0
"Coastline Cans Dumpster Rental","+1 941-402-3000","http://coastlinecans.com/","Port Charlotte","Florida",4.8,118,1.0
"Checheres Dumpster Rental  LLC","+1 407-802-7263","https://checheresdumpsterrental.com/","Orlando","Florida",5,65,1.0
"Dumpster Medic","+1 407-516-2657","https://dumpstermedic.com/","Orlando","Florida",5,205,1.0
"JUST DUMP IT - DUMSPTER RENTALS","+1 863-254-1577","https://www.justdumpitfl.com/","Sebring","Florida",4.9,54,1.0
"Griffin Waste Services","+1 941-271-7383","https://dumpsterrentals-sarasota.com/maps/","Sarasota","Florida",5,123,1.0
"Quick's Roll Off Services","+1 407-863-9956","https://www.quicksrolloffs.com/","Sanford","Florida",5,89,1.0
"Adam's Roll off Dumpster Service","+1 352-453-6335","http://adamsrolloffservice.com/","Crystal River","Florida",4.9,57,1.0
"Express Roll Off Dumpsters","+1 321-253-1080","https://www.brevarddumpsters.com/","Melbourne","Florida",5,351,1.0
"JET Roll Off Dumpster Rentals","+1 321-301-4440","https://jetrolloff.com/","Melbourne","Florida",4.9,317,1.0
"Roll-Off Chick","+1 772-302-3995","https://www.rolloffchick.com/","Fort Pierce","Florida",4.8,69,1.0
"Dumpster Today Brevard","+1 321-405-5555","https://dumpstertoday.com/locations/brevard-fl/","Melbourne","Florida",4.9,189,1.0
"Global Rental Dumpsters (GRD)","+1 407-295-0400","http://www.grddumpster.com/","Orlando","Florida",5,67,1.0
"White's Trash Dumpsters & Hauling","+1 941-234-5014","https://www.whitestrashdumpsters.com/home","Port Charlotte","Florida",5,77,1.0
"National Dumpster Services","+1 941-740-2989","https://www.ndsdumpsterrental.com/","Punta Gorda","Florida",5,57,1.0
"Debris-R-US","+1 941-343-3867","http://debrisrus.com/","Sarasota","Florida",4.7,54,1.0
"Tin Tipper Dumpster Rental  LLC.","+1 239-677-3525","https://dumpsterrentalswfl.com/","Cape Coral","Florida",4.9,444,1.0
"Pro Dumpsters  Inc","+1 407-910-6341","http://www.produmpsterorlando.com/","Orlando","Florida",4.9,331,1.0
"Good Guys Junk Removal and Dumpsters","+1 941-214-0693","https://goodguysdumpsters.com/","Port Charlotte","Florida",5,119,1.0
"MAXCO Dumpsters","+1 727-479-5669","https://maxcodumpsters.com/","New Port Richey","Florida",4.9,117,1.0
"Dumpsters & Dads 321","+1 321-831-9414","http://dumpsterdad321.com/","Malabar","Florida",5,174,1.0
"Speedy Dumpster & Waste Services","+1 813-592-7748","https://www.speedydumpstertampa.com/","Tampa","Florida",4.9,88,1.0
"Patriot Dumpster Rentals LLC","+1 941-278-0246","https://www.patriotdumpstersrq.com/","Sarasota","Florida",5,74,1.0
"Dumpster Depot","+1 863-330-0133","https://www.dumpsterdepotusa.com/","Winter Haven","Florida",5,63,1.0
"Daddy's Dumpsters","+1 941-234-8713","https://www.daddysdumpsters.com/","Venice","Florida",4.9,178,1.0
"AAA Service Company | Demolition Contractor","+1 727-786-9221","https://www.aaasco.com/","Clearwater","Florida",5,223,1.0
"Rap's Roll-Offs","+1 727-592-8727","https://www.rapsrolloffs.com/","Hudson","Florida",5,100,1.0
"SteelSmith","+1 813-210-1608","https://steelsmithrecycling.com/","Apollo Beach","Florida",4.9,166,1.0
"Doctor Dumpsters","+1 727-280-6999","https://www.doctordumpsters.com/","Palmetto","Florida",5,100,1.0
"Adapt Waste Dumpster Rentals","+1 239-456-3867","http://www.adaptwaste.com/","Cape Coral","Florida",4.8,75,1.0
"Dump Pros Dumpster Rental","+1 727-280-4983","http://dumpprosdumpsterrentals.com/","Largo","Florida",4.8,66,1.0
"Affordable Hauling Dumpster Service","+1 352-345-9848","https://affordabledumpsterrentalservices.com/","Brooksville","Florida",4.9,769,1.0
"CFL Dumpsters","+1 813-997-2898","https://cfldumpsters.com/","Brandon","Florida",4.8,72,1.0
"Jr Dumpster Rental","+1 863-226-1973","http://www.jrdumpsterrental.com/","Lakeland","Florida",5,190,1.0
"Sarasota Dumpster Rental","+1 941-676-9930","https://sarasotadumpsterrental.com/","Sarasota","Florida",5,51,1.0
"Distinct Dumpsters","+1 941-580-2137","http://distinctdumpsters.com/","Bradenton","Florida",5,91,1.0
"R & M Dumpster Rental & Trash Removal","+1 561-252-9326","http://rmdumpsterrental.net/","Fort Pierce","Florida",5,110,1.0
"Florida Universal Roofing Inc","+1 407-648-8009","https://www.floridauniversalroofing.com/","Orlando","Florida",4.6,60,1.0
"Legal Shred","+1 888-445-7301","http://www.legalshred.com/","New York","New York",5,677,1.0
"Maxi Moving","+1 718-644-9279","http://maximoving.com/","New York","New York",4.9,239,1.0
"My Box Dumpster Rental","+1 407-881-1659","http://www.myboxdumpsterrental.com/","Kissimmee","Florida",5,80,1.0
"Baus Dumpster Rentals LLC","+1 321-663-5942","http://bausdumpsters.com/","Belle Isle","Florida",5,81,1.0
"Escape Junk and Moving","+1 866-372-5865","https://escapejunk.com/","Roseland","New Jersey",5,253,1.0
"Columbia Containers & Storage","+1 386-361-1175","http://columbiacontainerslc.com/","Lake City","Florida",5,152,1.0
"Wasteville","+1 407-353-0788","http://www.wasteville.com/","Kissimmee","Florida",5,139,1.0
"iMOVE NYC","+1 347-727-2668","https://imovenycmoving.com/","Astoria","New York",5,264,1.0
"USA Dumpster Rentals Miami","+1 305-493-8793","http://usadumpsterrentals.net/%3Futm_medium%3Dgoogle_business_profile%26utm_source%3Dgoogle","Miami","Florida",4.8,110,1.0
"Dirty Boyz Waste Solutions","+1 305-204-9697","https://www.dirtyboyzwastesolutions.com/","Miami","Florida",5,116,1.0
"On The Go Junk Removal","+1 786-720-5661","https://onthegojunkremoval.net/","Miami","Florida",5,143,1.0
"USA Scrap Metal & Recycling","+1 305-635-5435","http://www.usascrapmetalcompany.com/","Miami","Florida",4.8,437,1.0
"Gator Junk Removal Miami","+1 305-922-0353","https://www.gatorjunkremoval.com/","Miami","Florida",4.9,93,1.0
"JB Rapid Dumpster Rentals","+1 954-282-9411","http://jbrapiddumpsters.com/","Plantation","Florida",5,56,1.0
"Driveway Safe Dumpster Rental","+1 954-504-3696","http://dwsdumpsters.com/","Davie","Florida",4.9,149,1.0
"1-866-Junk-Be-Gone","+1 305-634-2749","https://1866junkbegone.com/","Miami","Florida",5,140,1.0
"Mr.Junk • Removal in Miami","+1 305-903-7888","https://iammrjunk.com/","Hialeah","Florida",5,224,1.0
"New Age Junk Removal & Hauling LLC","+1 754-231-1144","https://newagejunk1144.com/","Hollywood","Florida",5,70,1.0
"Gables 37 Grand","+1 305-443-0091","https://gables37grand.prospectportal.com/","Miami","Florida",4.5,77,1.0
"ALFA GARAGE MIAMI","+1 305-871-5551","http://alfagaragemiami.com/","Miami","Florida",5,501,1.0
"MST Dumpsters","+1 954-368-3841","https://www.mstdumpsters.com/","Fort Lauderdale","Florida",4.8,127,1.0
"Miami Container  LLC","+1 954-489-8061","http://www.miamicontainers.us/","Weston","Florida",5,91,1.0
"Blue Line Containers","+1 305-591-1822","https://bluelinecontainers.com/","Miami","Florida",5,413,1.0
"RAVA Group Container Services","+1 800-828-5318","https://www.ravagroupcontainers.com/","Medley","Florida",4.9,133,1.0
"UNITS Moving and Portable Storage of Miami","+1 786-254-0224","http://www.unitsofmiami.com/","Medley","Florida",4.9,95,1.0
"My Shipping Containers","+1 305-900-6814","http://www.myshippingcontainers.com/","Hialeah","Florida",4.8,77,1.0
"On The Spot Crane Services Inc","+1 305-696-4001","https://onthespotcraneservices.com/","Miami","Florida",4.9,95,1.0
"Pelican Containers","+1 800-352-3898","https://pelicancontainers.com/","Bay Harbor Islands","Florida",4.7,62,1.0
"Atlas Dumpster Rental","+1 321-271-0353","https://www.facebook.com/profile.php%3Fid%3D61558468487571","Casselberry","Florida",5,61,1.0
"4 GREEN PLANET Junk Removal","+1 321-276-8226","https://4gp.com/orlando/meadow-woods-junk-removal/","Orlando","Florida",5,106,1.0
"Value Dumpsters","+1 407-221-0258","https://valuedumpsters.com/","Apopka","Florida",4.9,51,1.0
"Gold Key Roofing","+1 407-851-0680","https://www.goldkeyroofing.com/","Orlando","Florida",4.8,470,1.0
"Dumpster Werks LLC","+1 850-480-6770","https://www.dumpsterwerks.com/","Pensacola","Florida",5,98,1.0
"Dumpster Rental Pros of Orlando","+1 407-900-6795","https://thedumpsterrentalpros-orlando.com/","Winter Garden","Florida",5,88,1.0
"iCdumpsters Same-day Dumpster Rentals","+1 833-423-8677","https://icdumpsters.com/booking/","Orlando","Florida",5,65,1.0
"URPhone Store","+1 321-300-2023","https://www.urphonestore.com/","Orlando","Florida",4.9,897,1.0
"Whole Foods Market","+1 407-355-7100","https://www.wholefoodsmarket.com/stores/orlando%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dlistings","Orlando","Florida",4.5,5598,1.0
"Pursuit Physical Therapy","+1 407-594-4297","http://www.pursuittherapy.com/%3Futm_campaign%3Dgmb","Orlando","Florida",5,361,1.0
"Osteen's Load and Go","+1 407-988-5341","https://www.osteensloadandgo.com/","Leesburg","Florida",5,415,1.0
"Brewlando Brewing","+1 407-237-9296","https://www.brewlando.com/","Orlando","Florida",4.6,210,1.0
"Volusia Trash Masters Dumpster Rental","+1 386-327-5166","http://volusiatrashmasters.com/","Lake Helen","Florida",5,53,1.0
"MI-BOX Moving and Mobile Storage of Space Coast","+1 321-500-4344","https://getmibox.com/locations/melbourne_florida_mobile_storage_and_moving_containers","Melbourne","Florida",5,232,1.0
